Freq.	V(n010)/I(V1)
Step Information: 1=1  (Run: 1/11)
3.63915036127158e+005	(9.86919532534189e+001dB,-1.79849522334707e+002°)
3.64753946925559e+005	(9.86919711911395e+001dB,-1.79849867632410e+002°)
3.65594791613076e+005	(9.86919890460935e+001dB,-1.79850212098391e+002°)
3.66437574647784e+005	(9.86920068186774e+001dB,-1.79850555734729e+002°)
3.67282300498035e+005	(9.86920245092861e+001dB,-1.79850898543498e+002°)
3.68128973642482e+005	(9.86920421183124e+001dB,-1.79851240526766e+002°)
3.68977598570101e+005	(9.86920596461475e+001dB,-1.79851581686594e+002°)
3.69828179780216e+005	(9.86920770931804e+001dB,-1.79851922025037e+002°)
3.70680721782526e+005	(9.86920944597982e+001dB,-1.79852261544145e+002°)
3.71535229097122e+005	(9.86921117463865e+001dB,-1.79852600245961e+002°)
3.72391706254518e+005	(9.86921289533286e+001dB,-1.79852938132522e+002°)
3.73250157795670e+005	(9.86921460810063e+001dB,-1.79853275205859e+002°)
3.74110588272003e+005	(9.86921631297994e+001dB,-1.79853611467999e+002°)
3.74973002245433e+005	(9.86921801000858e+001dB,-1.79853946920959e+002°)
3.75837404288393e+005	(9.86921969922418e+001dB,-1.79854281566754e+002°)
3.76703798983858e+005	(9.86922138066417e+001dB,-1.79854615407391e+002°)
3.77572190925365e+005	(9.86922305436581e+001dB,-1.79854948444872e+002°)
3.78442584717042e+005	(9.86922472036618e+001dB,-1.79855280681194e+002°)
3.79314984973631e+005	(9.86922637870217e+001dB,-1.79855612118345e+002°)
3.80189396320510e+005	(9.86922802941051e+001dB,-1.79855942758311e+002°)
3.81065823393721e+005	(9.86922967252775e+001dB,-1.79856272603069e+002°)
3.81944270839995e+005	(9.86923130809026e+001dB,-1.79856601654593e+002°)
3.82824743316771e+005	(9.86923293613422e+001dB,-1.79856929914850e+002°)
3.83707245492227e+005	(9.86923455669568e+001dB,-1.79857257385801e+002°)
3.84591782045301e+005	(9.86923616981047e+001dB,-1.79857584069401e+002°)
3.85478357665720e+005	(9.86923777551427e+001dB,-1.79857909967602e+002°)
3.86366977054017e+005	(9.86923937384260e+001dB,-1.79858235082346e+002°)
3.87257644921565e+005	(9.86924096483079e+001dB,-1.79858559415572e+002°)
3.88150365990596e+005	(9.86924254851401e+001dB,-1.79858882969215e+002°)
3.89045144994228e+005	(9.86924412492725e+001dB,-1.79859205745201e+002°)
3.89941986676490e+005	(9.86924569410536e+001dB,-1.79859527745452e+002°)
3.90840895792349e+005	(9.86924725608300e+001dB,-1.79859848971884e+002°)
3.91741877107730e+005	(9.86924881089467e+001dB,-1.79860169426409e+002°)
3.92644935399546e+005	(9.86925035857470e+001dB,-1.79860489110933e+002°)
3.93550075455724e+005	(9.86925189915727e+001dB,-1.79860808027354e+002°)
3.94457302075225e+005	(9.86925343267639e+001dB,-1.79861126177567e+002°)
3.95366620068074e+005	(9.86925495916590e+001dB,-1.79861443563461e+002°)
3.96278034255385e+005	(9.86925647865949e+001dB,-1.79861760186921e+002°)
3.97191549469386e+005	(9.86925799119068e+001dB,-1.79862076049823e+002°)
3.98107170553443e+005	(9.86925949679283e+001dB,-1.79862391154042e+002°)
3.99024902362088e+005	(9.86926099549916e+001dB,-1.79862705501444e+002°)
3.99944749761043e+005	(9.86926248734271e+001dB,-1.79863019093891e+002°)
4.00866717627248e+005	(9.86926397235637e+001dB,-1.79863331933240e+002°)
4.01790810848885e+005	(9.86926545057287e+001dB,-1.79863644021343e+002°)
4.02717034325404e+005	(9.86926692202480e+001dB,-1.79863955360046e+002°)
4.03645392967550e+005	(9.86926838674457e+001dB,-1.79864265951190e+002°)
4.04575891697387e+005	(9.86926984476445e+001dB,-1.79864575796611e+002°)
4.05508535448328e+005	(9.86927129611657e+001dB,-1.79864884898138e+002°)
4.06443329165157e+005	(9.86927274083287e+001dB,-1.79865193257598e+002°)
4.07380277804057e+005	(9.86927417894518e+001dB,-1.79865500876810e+002°)
4.08319386332636e+005	(9.86927561048515e+001dB,-1.79865807757590e+002°)
4.09260659729955e+005	(9.86927703548429e+001dB,-1.79866113901746e+002°)
4.10204102986551e+005	(9.86927845397397e+001dB,-1.79866419311084e+002°)
4.11149721104466e+005	(9.86927986598539e+001dB,-1.79866723987403e+002°)
4.12097519097274e+005	(9.86928127154963e+001dB,-1.79867027932498e+002°)
4.13047501990105e+005	(9.86928267069759e+001dB,-1.79867331148158e+002°)
4.13999674819673e+005	(9.86928406346004e+001dB,-1.79867633636166e+002°)
4.14954042634306e+005	(9.86928544986761e+001dB,-1.79867935398304e+002°)
4.15910610493965e+005	(9.86928682995078e+001dB,-1.79868236436344e+002°)
4.16869383470278e+005	(9.86928820373989e+001dB,-1.79868536752055e+002°)
4.17830366646564e+005	(9.86928957126512e+001dB,-1.79868836347203e+002°)
4.18793565117861e+005	(9.86929093255653e+001dB,-1.79869135223547e+002°)
4.19758983990950e+005	(9.86929228764402e+001dB,-1.79869433382840e+002°)
4.20726628384386e+005	(9.86929363655736e+001dB,-1.79869730826832e+002°)
4.21696503428524e+005	(9.86929497932617e+001dB,-1.79870027557267e+002°)
4.22668614265545e+005	(9.86929631597994e+001dB,-1.79870323575886e+002°)
4.23642966049483e+005	(9.86929764654802e+001dB,-1.79870618884423e+002°)
4.24619563946254e+005	(9.86929897105961e+001dB,-1.79870913484607e+002°)
4.25598413133684e+005	(9.86930028954378e+001dB,-1.79871207378164e+002°)
4.26579518801534e+005	(9.86930160202947e+001dB,-1.79871500566813e+002°)
4.27562886151527e+005	(9.86930290854547e+001dB,-1.79871793052271e+002°)
4.28548520397380e+005	(9.86930420912045e+001dB,-1.79872084836247e+002°)
4.29536426764828e+005	(9.86930550378293e+001dB,-1.79872375920448e+002°)
4.30526610491651e+005	(9.86930679256130e+001dB,-1.79872666306574e+002°)
4.31519076827705e+005	(9.86930807548381e+001dB,-1.79872955996322e+002°)
4.32513831034949e+005	(9.86930935257861e+001dB,-1.79873244991383e+002°)
4.33510878387469e+005	(9.86931062387368e+001dB,-1.79873533293445e+002°)
4.34510224171511e+005	(9.86931188939688e+001dB,-1.79873820904188e+002°)
4.35511873685508e+005	(9.86931314917594e+001dB,-1.79874107825292e+002°)
4.36515832240105e+005	(9.86931440323846e+001dB,-1.79874394058427e+002°)
4.37522105158191e+005	(9.86931565161192e+001dB,-1.79874679605264e+002°)
4.38530697774925e+005	(9.86931689432366e+001dB,-1.79874964467465e+002°)
4.39541615437763e+005	(9.86931813140089e+001dB,-1.79875248646688e+002°)
4.40554863506492e+005	(9.86931936287069e+001dB,-1.79875532144589e+002°)
4.41570447353251e+005	(9.86932058876004e+001dB,-1.79875814962818e+002°)
4.42588372362565e+005	(9.86932180909575e+001dB,-1.79876097103018e+002°)
4.43608643931371e+005	(9.86932302390455e+001dB,-1.79876378566832e+002°)
4.44631267469047e+005	(9.86932423321300e+001dB,-1.79876659355895e+002°)
4.45656248397441e+005	(9.86932543704758e+001dB,-1.79876939471838e+002°)
4.46683592150901e+005	(9.86932663543461e+001dB,-1.79877218916289e+002°)
4.47713304176300e+005	(9.86932782840031e+001dB,-1.79877497690871e+002°)
4.48745389933070e+005	(9.86932901597077e+001dB,-1.79877775797201e+002°)
4.49779854893225e+005	(9.86933019817195e+001dB,-1.79878053236893e+002°)
4.50816704541397e+005	(9.86933137502969e+001dB,-1.79878330011556e+002°)
4.51855944374859e+005	(9.86933254656974e+001dB,-1.79878606122795e+002°)
4.52897579903557e+005	(9.86933371281768e+001dB,-1.79878881572211e+002°)
4.53941616650140e+005	(9.86933487379901e+001dB,-1.79879156361400e+002°)
4.54988060149985e+005	(9.86933602953910e+001dB,-1.79879430491953e+002°)
4.56036915951232e+005	(9.86933718006319e+001dB,-1.79879703965457e+002°)
4.57088189614811e+005	(9.86933832539641e+001dB,-1.79879976783495e+002°)
4.58141886714469e+005	(9.86933946556378e+001dB,-1.79880248947647e+002°)
4.59198012836804e+005	(9.86934060059021e+001dB,-1.79880520459486e+002°)
4.60256573581291e+005	(9.86934173050046e+001dB,-1.79880791320582e+002°)
4.61317574560315e+005	(9.86934285531921e+001dB,-1.79881061532500e+002°)
4.62381021399195e+005	(9.86934397507101e+001dB,-1.79881331096803e+002°)
4.63446919736223e+005	(9.86934508978029e+001dB,-1.79881600015048e+002°)
4.64515275222684e+005	(9.86934619947140e+001dB,-1.79881868288787e+002°)
4.65586093522894e+005	(9.86934730416852e+001dB,-1.79882135919568e+002°)
4.66659380314223e+005	(9.86934840389578e+001dB,-1.79882402908937e+002°)
4.67735141287132e+005	(9.86934949867714e+001dB,-1.79882669258434e+002°)
4.68813382145199e+005	(9.86935058853650e+001dB,-1.79882934969594e+002°)
4.69894108605149e+005	(9.86935167349762e+001dB,-1.79883200043950e+002°)
4.70977326396887e+005	(9.86935275358415e+001dB,-1.79883464483029e+002°)
4.72063041263524e+005	(9.86935382881963e+001dB,-1.79883728288355e+002°)
4.73151258961414e+005	(9.86935489922752e+001dB,-1.79883991461448e+002°)
4.74241985260178e+005	(9.86935596483113e+001dB,-1.79884254003822e+002°)
4.75335225942738e+005	(9.86935702565370e+001dB,-1.79884515916989e+002°)
4.76430986805349e+005	(9.86935808171832e+001dB,-1.79884777202456e+002°)
4.77529273657624e+005	(9.86935913304802e+001dB,-1.79885037861726e+002°)
4.78630092322571e+005	(9.86936017966569e+001dB,-1.79885297896298e+002°)
4.79733448636621e+005	(9.86936122159412e+001dB,-1.79885557307667e+002°)
4.80839348449661e+005	(9.86936225885601e+001dB,-1.79885816097324e+002°)
4.81947797625059e+005	(9.86936329147395e+001dB,-1.79886074266756e+002°)
4.83058802039704e+005	(9.86936431947042e+001dB,-1.79886331817446e+002°)
4.84172367584031e+005	(9.86936534286778e+001dB,-1.79886588750872e+002°)
4.85288500162052e+005	(9.86936636168833e+001dB,-1.79886845068510e+002°)
4.86407205691393e+005	(9.86936737595423e+001dB,-1.79887100771830e+002°)
4.87528490103317e+005	(9.86936838568755e+001dB,-1.79887355862300e+002°)
4.88652359342764e+005	(9.86936939091026e+001dB,-1.79887610341383e+002°)
4.89778819368377e+005	(9.86937039164423e+001dB,-1.79887864210537e+002°)
4.90907876152534e+005	(9.86937138791123e+001dB,-1.79888117471217e+002°)
4.92039535681381e+005	(9.86937237973292e+001dB,-1.79888370124877e+002°)
4.93173803954866e+005	(9.86937336713088e+001dB,-1.79888622172961e+002°)
4.94310686986765e+005	(9.86937435012658e+001dB,-1.79888873616915e+002°)
4.95450190804720e+005	(9.86937532874138e+001dB,-1.79889124458177e+002°)
4.96592321450266e+005	(9.86937630299655e+001dB,-1.79889374698185e+002°)
4.97737084978865e+005	(9.86937727291328e+001dB,-1.79889624338368e+002°)
4.98884487459941e+005	(9.86937823851265e+001dB,-1.79889873380157e+002°)
5.00034534976907e+005	(9.86937919981563e+001dB,-1.79890121824975e+002°)
5.01187233627201e+005	(9.86938015684311e+001dB,-1.79890369674242e+002°)
5.02342589522316e+005	(9.86938110961588e+001dB,-1.79890616929376e+002°)
5.03500608787833e+005	(9.86938205815464e+001dB,-1.79890863591789e+002°)
5.04661297563456e+005	(9.86938300248000e+001dB,-1.79891109662891e+002°)
5.05824662003042e+005	(9.86938394261245e+001dB,-1.79891355144087e+002°)
5.06990708274632e+005	(9.86938487857241e+001dB,-1.79891600036780e+002°)
5.08159442560488e+005	(9.86938581038021e+001dB,-1.79891844342366e+002°)
5.09330871057123e+005	(9.86938673805606e+001dB,-1.79892088062240e+002°)
5.10504999975333e+005	(9.86938766162011e+001dB,-1.79892331197793e+002°)
5.11681835540235e+005	(9.86938858109241e+001dB,-1.79892573750412e+002°)
5.12861383991292e+005	(9.86938949649290e+001dB,-1.79892815721480e+002°)
5.14043651582353e+005	(9.86939040784144e+001dB,-1.79893057112376e+002°)
5.15228644581683e+005	(9.86939131515782e+001dB,-1.79893297924477e+002°)
5.16416369271997e+005	(9.86939221846171e+001dB,-1.79893538159155e+002°)
5.17606831950494e+005	(9.86939311777270e+001dB,-1.79893777817778e+002°)
5.18800038928887e+005	(9.86939401311030e+001dB,-1.79894016901712e+002°)
5.19995996533442e+005	(9.86939490449392e+001dB,-1.79894255412318e+002°)
5.21194711105006e+005	(9.86939579194291e+001dB,-1.79894493350954e+002°)
5.22396188999045e+005	(9.86939667547647e+001dB,-1.79894730718973e+002°)
5.23600436585675e+005	(9.86939755511379e+001dB,-1.79894967517728e+002°)
5.24807460249697e+005	(9.86939843087392e+001dB,-1.79895203748564e+002°)
5.26017266390631e+005	(9.86939930277584e+001dB,-1.79895439412826e+002°)
5.27229861422747e+005	(9.86940017083845e+001dB,-1.79895674511853e+002°)
5.28445251775105e+005	(9.86940103508055e+001dB,-1.79895909046983e+002°)
5.29663443891582e+005	(9.86940189552087e+001dB,-1.79896143019547e+002°)
5.30884444230912e+005	(9.86940275217805e+001dB,-1.79896376430876e+002°)
5.32108259266718e+005	(9.86940360507065e+001dB,-1.79896609282296e+002°)
5.33334895487544e+005	(9.86940445421713e+001dB,-1.79896841575130e+002°)
5.34564359396895e+005	(9.86940529963588e+001dB,-1.79897073310695e+002°)
5.35796657513264e+005	(9.86940614134522e+001dB,-1.79897304490309e+002°)
5.37031796370175e+005	(9.86940697936335e+001dB,-1.79897535115282e+002°)
5.38269782516211e+005	(9.86940781370844e+001dB,-1.79897765186925e+002°)
5.39510622515050e+005	(9.86940864439852e+001dB,-1.79897994706542e+002°)
5.40754322945503e+005	(9.86940947145160e+001dB,-1.79898223675435e+002°)
5.42000890401546e+005	(9.86941029488555e+001dB,-1.79898452094903e+002°)
5.43250331492355e+005	(9.86941111471820e+001dB,-1.79898679966240e+002°)
5.44502652842343e+005	(9.86941193096729e+001dB,-1.79898907290740e+002°)
5.45757861091192e+005	(9.86941274365047e+001dB,-1.79899134069689e+002°)
5.47015962893892e+005	(9.86941355278533e+001dB,-1.79899360304374e+002°)
5.48276964920774e+005	(9.86941435838936e+001dB,-1.79899585996075e+002°)
5.49540873857545e+005	(9.86941516048000e+001dB,-1.79899811146072e+002°)
5.50807696405324e+005	(9.86941595907457e+001dB,-1.79900035755639e+002°)
5.52077439280677e+005	(9.86941675419035e+001dB,-1.79900259826048e+002°)
5.53350109215657e+005	(9.86941754584454e+001dB,-1.79900483358567e+002°)
5.54625712957830e+005	(9.86941833405423e+001dB,-1.79900706354462e+002°)
5.55904257270323e+005	(9.86941911883647e+001dB,-1.79900928814994e+002°)
5.57185748931849e+005	(9.86941990020823e+001dB,-1.79901150741422e+002°)
5.58470194736750e+005	(9.86942067818637e+001dB,-1.79901372135001e+002°)
5.59757601495029e+005	(9.86942145278773e+001dB,-1.79901592996984e+002°)
5.61047976032389e+005	(9.86942222402902e+001dB,-1.79901813328619e+002°)
5.62341325190268e+005	(9.86942299192691e+001dB,-1.79902033131152e+002°)
5.63637655825873e+005	(9.86942375649800e+001dB,-1.79902252405825e+002°)
5.64936974812221e+005	(9.86942451775878e+001dB,-1.79902471153878e+002°)
5.66239289038171e+005	(9.86942527572571e+001dB,-1.79902689376546e+002°)
5.67544605408465e+005	(9.86942603041515e+001dB,-1.79902907075062e+002°)
5.68852930843759e+005	(9.86942678184340e+001dB,-1.79903124250656e+002°)
5.70164272280665e+005	(9.86942753002667e+001dB,-1.79903340904555e+002°)
5.71478636671784e+005	(9.86942827498112e+001dB,-1.79903557037981e+002°)
5.72796030985746e+005	(9.86942901672283e+001dB,-1.79903772652155e+002°)
5.74116462207244e+005	(9.86942975526780e+001dB,-1.79903987748294e+002°)
5.75439937337073e+005	(9.86943049063198e+001dB,-1.79904202327611e+002°)
5.76766463392167e+005	(9.86943122283124e+001dB,-1.79904416391318e+002°)
5.78096047405634e+005	(9.86943195188136e+001dB,-1.79904629940623e+002°)
5.79428696426796e+005	(9.86943267779808e+001dB,-1.79904842976728e+002°)
5.80764417521227e+005	(9.86943340059705e+001dB,-1.79905055500838e+002°)
5.82103217770786e+005	(9.86943412029388e+001dB,-1.79905267514149e+002°)
5.83445104273660e+005	(9.86943483690407e+001dB,-1.79905479017856e+002°)
5.84790084144395e+005	(9.86943555044308e+001dB,-1.79905690013154e+002°)
5.86138164513943e+005	(9.86943626092630e+001dB,-1.79905900501229e+002°)
5.87489352529691e+005	(9.86943696836905e+001dB,-1.79906110483270e+002°)
5.88843655355503e+005	(9.86943767278657e+001dB,-1.79906319960458e+002°)
5.90201080171758e+005	(9.86943837419404e+001dB,-1.79906528933975e+002°)
5.91561634175387e+005	(9.86943907260660e+001dB,-1.79906737404997e+002°)
5.92925324579913e+005	(9.86943976803929e+001dB,-1.79906945374698e+002°)
5.94292158615486e+005	(9.86944046050708e+001dB,-1.79907152844250e+002°)
5.95662143528923e+005	(9.86944115002492e+001dB,-1.79907359814820e+002°)
5.97035286583749e+005	(9.86944183660764e+001dB,-1.79907566287575e+002°)
5.98411595060232e+005	(9.86944252027004e+001dB,-1.79907772263675e+002°)
5.99791076255421e+005	(9.86944320102686e+001dB,-1.79907977744282e+002°)
6.01173737483190e+005	(9.86944387889274e+001dB,-1.79908182730550e+002°)
6.02559586074269e+005	(9.86944455388228e+001dB,-1.79908387223633e+002°)
6.03948629376291e+005	(9.86944522601003e+001dB,-1.79908591224682e+002°)
6.05340874753825e+005	(9.86944589529045e+001dB,-1.79908794734845e+002°)
6.06736329588416e+005	(9.86944656173796e+001dB,-1.79908997755266e+002°)
6.08135001278628e+005	(9.86944722536689e+001dB,-1.79909200287086e+002°)
6.09536897240079e+005	(9.86944788619154e+001dB,-1.79909402331446e+002°)
6.10942024905482e+005	(9.86944854422612e+001dB,-1.79909603889480e+002°)
6.12350391724683e+005	(9.86944919948480e+001dB,-1.79909804962322e+002°)
6.13762005164704e+005	(9.86944985198168e+001dB,-1.79910005551102e+002°)
6.15176872709777e+005	(9.86945050173079e+001dB,-1.79910205656948e+002°)
6.16595001861391e+005	(9.86945114874612e+001dB,-1.79910405280984e+002°)
6.18016400138325e+005	(9.86945179304158e+001dB,-1.79910604424333e+002°)
6.19441075076690e+005	(9.86945243463103e+001dB,-1.79910803088112e+002°)
6.20869034229972e+005	(9.86945307352827e+001dB,-1.79911001273439e+002°)
6.22300285169068e+005	(9.86945370974705e+001dB,-1.79911198981426e+002°)
6.23734835482327e+005	(9.86945434330103e+001dB,-1.79911396213184e+002°)
6.25172692775593e+005	(9.86945497420385e+001dB,-1.79911592969821e+002°)
6.26613864672243e+005	(9.86945560246906e+001dB,-1.79911789252441e+002°)
6.28058358813225e+005	(9.86945622811017e+001dB,-1.79911985062148e+002°)
6.29506182857104e+005	(9.86945685114064e+001dB,-1.79912180400040e+002°)
6.30957344480100e+005	(9.86945747157384e+001dB,-1.79912375267214e+002°)
6.32411851376126e+005	(9.86945808942312e+001dB,-1.79912569664764e+002°)
6.33869711256833e+005	(9.86945870470174e+001dB,-1.79912763593781e+002°)
6.35330931851650e+005	(9.86945931742293e+001dB,-1.79912957055354e+002°)
6.36795520907821e+005	(9.86945992759986e+001dB,-1.79913150050568e+002°)
6.38263486190454e+005	(9.86946053524562e+001dB,-1.79913342580507e+002°)
6.39734835482553e+005	(9.86946114037328e+001dB,-1.79913534646251e+002°)
6.41209576585067e+005	(9.86946174299582e+001dB,-1.79913726248878e+002°)
6.42687717316924e+005	(9.86946234312619e+001dB,-1.79913917389462e+002°)
6.44169265515082e+005	(9.86946294077728e+001dB,-1.79914108069076e+002°)
6.45654229034560e+005	(9.86946353596191e+001dB,-1.79914298288789e+002°)
6.47142615748487e+005	(9.86946412869287e+001dB,-1.79914488049669e+002°)
6.48634433548142e+005	(9.86946471898288e+001dB,-1.79914677352780e+002°)
6.50129690342994e+005	(9.86946530684460e+001dB,-1.79914866199183e+002°)
6.51628394060746e+005	(9.86946589229066e+001dB,-1.79915054589938e+002°)
6.53130552647375e+005	(9.86946647533362e+001dB,-1.79915242526101e+002°)
6.54636174067177e+005	(9.86946705598599e+001dB,-1.79915430008726e+002°)
6.56145266302808e+005	(9.86946763426022e+001dB,-1.79915617038864e+002°)
6.57657837355322e+005	(9.86946821016873e+001dB,-1.79915803617563e+002°)
6.59173895244223e+005	(9.86946878372386e+001dB,-1.79915989745871e+002°)
